,gender,Annual_income,income_type,Education,family_type,house_type,DAYS_BIRTH,working_day,work_phone,phone,email,occyp_type,begin_month,car_reality,credit
26326,M,225000.0,4,4,Married,House / apartment,-10035,-1108,1,1,1,Sales staff,-7.0,2,1.0
12058,M,225000.0,4,4,Married,House / apartment,-10001,-2562,0,0,0,Drivers,-35.0,1,1.0
12074,M,225000.0,4,4,Married,House / apartment,-9479,-1143,0,0,0,Laborers,-28.0,1,2.0
10347,M,225000.0,4,4,Married,House / apartment,-9479,-1143,0,0,0,Laborers,-23.0,1,2.0
21281,M,225000.0,4,4,Married,Municipal apartment,-14542,-444,1,1,1,none,-30.0,1,2.0
14889,M,225000.0,4,4,Married,Office apartment,-15090,-6761,0,0,0,Managers,-33.0,2,2.0
17104,M,225000.0,4,4,Single / not married,Co-op apartment,-11762,-293,0,0,0,Laborers,-16.0,0,1.0
3074,M,225000.0,4,4,Single / not married,House / apartment,-10866,-636,0,0,0,Drivers,-15.0,1,2.0
18100,M,225000.0,4,4,Single / not married,House / apartment,-10177,-189,0,0,1,Managers,-56.0,2,0.0
6100,M,225000.0,4,4,Single / not married,House / apartment,-8107,-985,0,0,0,Drivers,-24.0,1,2.0
21849,M,229500.0,2,4,Married,House / apartment,-21665,-4342,0,0,0,Managers,-22.0,1,2.0
18954,M,229500.0,4,2,Married,Co-op apartment,-18325,-1256,0,0,0,Laborers,-34.0,1,2.0
17712,M,234000.0,2,4,Married,House / apartment,-10293,-3243,0,1,0,Laborers,-22.0,1,2.0
13182,M,234000.0,4,2,Married,House / apartment,-13923,-2290,1,1,0,Drivers,-20.0,0,0.0
18649,M,234000.0,4,4,Married,House / apartment,-19378,-858,1,1,0,Laborers,-32.0,1,2.0
23283,M,234000.0,4,4,Married,House / apartment,-19378,-858,1,1,0,Laborers,-19.0,1,1.0
26148,M,234000.0,4,4,Married,House / apartment,-15510,-3016,0,0,0,Laborers,-39.0,2,2.0
26169,M,234000.0,4,4,Married,House / apartment,-15510,-3016,0,0,0,Laborers,-37.0,2,2.0
15944,M,234000.0,4,4,Married,House / apartment,-11511,-3611,0,0,0,High skill tech staff,-19.0,2,2.0
6409,M,238500.0,4,1,Married,With parents,-11384,-1965,1,1,0,Drivers,-27.0,1,0.0
25251,M,243000.0,0,4,Married,House / apartment,-13533,-2535,0,1,0,Laborers,-6.0,2,2.0
17623,M,243000.0,1,1,Married,Office apartment,-19629,0,0,0,0,none,-33.0,2,2.0
13906,M,247500.0,0,1,Civil marriage,House / apartment,-15995,-401,0,0,0,Core staff,-11.0,1,1.0
15427,M,247500.0,2,1,Single / not married,House / apartment,-10012,-826,1,1,0,High skill tech staff,-51.0,2,1.0
22216,M,247500.0,2,1,Single / not married,House / apartment,-10012,-826,1,1,0,High skill tech staff,-39.0,2,2.0
9551,M,247500.0,2,1,Single / not married,House / apartment,-10012,-826,1,1,0,High skill tech staff,-37.0,2,1.0
23493,M,247500.0,2,4,Married,House / apartment,-13570,-5364,0,0,0,Medicine staff,-19.0,1,2.0
14291,M,247500.0,2,4,Single / not married,House / apartment,-15037,-2208,0,0,0,Laborers,-16.0,0,0.0
17960,M,247500.0,4,1,Civil marriage,House / apartment,-15125,-199,0,0,0,Drivers,-33.0,0,2.0
17226,M,247500.0,4,1,Married,House / apartment,-9425,-232,0,0,0,Sales staff,-3.0,2,0.0
24936,M,247500.0,4,1,Married,House / apartment,-9425,-232,0,0,0,Sales staff,-3.0,2,1.0
12786,M,247500.0,4,1,Married,Municipal apartment,-15606,-160,0,1,0,Sales staff,-49.0,2,2.0
22746,M,247500.0,4,2,Separated,House / apartment,-10370,-1550,1,1,0,Managers,-12.0,1,2.0
6453,M,247500.0,4,2,Separated,House / apartment,-10370,-1550,1,1,0,Managers,-9.0,1,2.0
15659,M,247500.0,4,2,Separated,House / apartment,-10370,-1550,1,1,0,Managers,-9.0,1,2.0
21193,M,247500.0,4,2,Single / not married,House / apartment,-8560,-316,1,0,0,Managers,-28.0,1,2.0
10550,M,247500.0,4,4,Married,House / apartment,-21757,-2705,0,0,0,Drivers,-47.0,2,2.0
19668,M,247500.0,4,4,Married,House / apartment,-19484,-6798,0,0,0,Managers,-26.0,1,0.0
10887,M,247500.0,4,4,Married,House / apartment,-18338,-5673,1,0,0,Laborers,-21.0,1,0.0
25668,M,247500.0,4,4,Married,House / apartment,-17454,-2361,0,0,0,Laborers,-32.0,1,2.0
26393,M,247500.0,4,4,Married,House / apartment,-14122,-3383,0,0,0,Managers,-31.0,2,2.0
26063,M,247500.0,4,4,Married,House / apartment,-14122,-3383,0,0,0,Managers,-27.0,2,2.0
20124,M,247500.0,4,4,Married,House / apartment,-14095,-1526,0,0,0,Drivers,-34.0,1,2.0
23775,M,247500.0,4,4,Married,With parents,-12149,-195,0,0,0,Drivers,-46.0,1,1.0
25300,M,247500.0,4,4,Single / not married,House / apartment,-16797,-6583,0,1,0,Laborers,-37.0,0,2.0
13281,M,252000.0,4,1,Married,House / apartment,-15227,-5300,1,1,0,Laborers,-53.0,1,2.0
23190,M,252000.0,4,1,Married,House / apartment,-15227,-5300,1,1,0,Laborers,-53.0,1,1.0
23164,M,252000.0,4,4,Married,House / apartment,-22117,-1621,0,1,1,Security staff,-39.0,2,2.0
15837,M,256500.0,0,1,Married,House / apartment,-21503,-1674,0,0,1,Core staff,-13.0,2,2.0
10208,M,256500.0,1,1,Married,House / apartment,-21913,0,0,1,0,none,-32.0,1,1.0
17573,M,261000.0,2,1,Married,Municipal apartment,-11117,-2676,0,0,0,Core staff,-6.0,1,0.0
26212,M,261000.0,4,2,Married,House / apartment,-15936,-1508,0,1,0,Managers,-48.0,2,1.0
18277,M,261000.0,4,2,Married,House / apartment,-15936,-1508,0,1,0,Managers,-31.0,2,1.0
7097,M,261000.0,4,4,Married,House / apartment,-15708,-5250,0,0,0,Laborers,-23.0,2,2.0
26386,M,265500.0,4,1,Married,House / apartment,-11630,-1904,0,0,0,Laborers,-33.0,2,2.0
11423,M,265500.0,4,1,Married,House / apartment,-11630,-1904,0,0,0,Laborers,-2.0,2,1.0
17448,M,270000.0,0,1,Married,House / apartment,-13128,-1392,0,0,0,Laborers,-29.0,1,2.0
19960,M,270000.0,0,1,Married,Municipal apartment,-12928,-239,0,1,0,Managers,-34.0,1,2.0
15317,M,270000.0,0,4,Civil marriage,House / apartment,-10796,-990,1,0,1,none,-11.0,2,2.0
19377,M,270000.0,0,4,Married,House / apartment,-20776,-2745,1,1,0,Managers,-60.0,1,2.0
7726,M,270000.0,0,4,Married,House / apartment,-20776,-2745,1,1,0,Managers,-47.0,1,2.0
23375,M,270000.0,0,4,Married,House / apartment,-17968,-895,1,0,0,Laborers,-49.0,2,2.0
23965,M,270000.0,0,4,Married,House / apartment,-15646,-4614,0,0,0,Laborers,-59.0,1,2.0
22941,M,270000.0,0,4,Married,House / apartment,-13650,-3945,0,0,0,Laborers,-11.0,0,2.0
19598,M,270000.0,0,4,Married,House / apartment,-13538,-5422,1,1,0,Drivers,-13.0,0,1.0
7791,M,270000.0,0,4,Married,House / apartment,-11706,-1164,1,0,1,Drivers,-16.0,1,2.0
24413,M,270000.0,1,1,Married,House / apartment,-22982,0,0,0,0,none,-17.0,1,2.0
14562,M,270000.0,1,4,Married,House / apartment,-18981,0,0,0,0,none,-16.0,0,2.0
24781,M,270000.0,1,4,Married,House / apartment,-18948,0,0,0,0,none,-18.0,2,2.0
23129,M,270000.0,4,1,Married,House / apartment,-19756,-2136,0,0,0,Laborers,-31.0,2,2.0
20018,M,270000.0,4,2,Married,House / apartment,-15053,-3386,0,0,0,Managers,-25.0,1,0.0
19476,M,270000.0,4,3,Separated,House / apartment,-19164,-3825,1,0,0,Laborers,-46.0,2,2.0
23823,M,270000.0,4,4,Civil marriage,House / apartment,-20770,-623,1,0,0,Cooking staff,-13.0,0,1.0
20835,M,270000.0,4,4,Civil marriage,House / apartment,-20770,-623,1,0,0,Cooking staff,-8.0,0,2.0
3677,M,270000.0,4,4,Married,House / apartment,-18625,-3153,0,1,0,Laborers,-3.0,1,0.0
17552,M,270000.0,4,4,Married,House / apartment,-18625,-3153,0,1,0,Laborers,-3.0,1,0.0
24000,M,270000.0,4,4,Married,House / apartment,-18147,-1101,1,0,0,Managers,-42.0,1,2.0
26403,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-13.0,1,1.0
16531,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-3.0,1,1.0
6226,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-2.0,1,0.0
18221,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-2.0,1,0.0
25120,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-2.0,1,0.0
6516,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-1.0,1,1.0
8225,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-1.0,1,0.0
11818,M,270000.0,4,4,Married,House / apartment,-16896,-248,0,0,0,Laborers,-1.0,1,1.0
21597,M,270000.0,4,4,Married,House / apartment,-14488,-1630,0,1,0,Laborers,-36.0,2,0.0
328,M,270000.0,4,4,Married,House / apartment,-14488,-1630,0,1,0,Laborers,-22.0,2,2.0
22658,M,270000.0,4,4,Married,House / apartment,-13207,-1401,0,0,0,Low-skill Laborers,-10.0,2,0.0
15277,M,270000.0,4,4,Married,House / apartment,-12555,-1858,0,0,0,Core staff,-31.0,1,0.0
13598,M,270000.0,4,4,Married,House / apartment,-11822,-4246,0,0,0,none,-60.0,0,2.0
5831,M,270000.0,4,4,Married,House / apartment,-11822,-4246,0,0,0,none,-36.0,0,2.0
13394,M,270000.0,4,4,Married,House / apartment,-9943,-554,1,0,0,Managers,-46.0,0,0.0
25670,M,270000.0,4,4,Married,House / apartment,-9943,-554,1,0,0,Managers,-41.0,0,1.0
8411,M,270000.0,4,4,Married,House / apartment,-9943,-554,1,0,0,Managers,-11.0,0,0.0
14663,M,270000.0,4,4,Married,With parents,-14754,-2871,1,0,0,Laborers,-38.0,1,1.0
3654,M,270000.0,4,4,Married,With parents,-11768,-622,1,1,0,Laborers,-46.0,0,2.0
24589,M,270000.0,4,4,Married,With parents,-11768,-622,1,1,0,Laborers,-26.0,0,2.0
11964,M,270000.0,4,4,Separated,House / apartment,-13383,-991,1,1,0,Laborers,-25.0,1,0.0
11603,M,270000.0,4,4,Single / not married,House / apartment,-17259,-1420,0,0,0,Drivers,-7.0,2,2.0
20354,M,270000.0,4,4,Single / not married,House / apartment,-15213,-1331,0,0,0,Drivers,-21.0,0,0.0
23448,M,270000.0,4,4,Single / not married,House / apartment,-15213,-1331,0,0,0,Drivers,-18.0,0,0.0
23000,M,270000.0,4,4,Single / not married,House / apartment,-13805,-1557,0,0,0,Laborers,-26.0,2,1.0
16176,M,270000.0,4,4,Single / not married,House / apartment,-11505,-4019,0,0,0,Laborers,-53.0,1,1.0
3607,M,270000.0,4,4,Single / not married,House / apartment,-11505,-4019,0,0,0,Laborers,-24.0,1,2.0
11410,M,274500.0,0,4,Married,House / apartment,-17448,-3567,0,0,0,Laborers,-8.0,1,0.0
26099,M,279000.0,4,4,Separated,House / apartment,-18341,-686,1,0,0,Drivers,-11.0,2,2.0
15963,M,292500.0,0,1,Married,House / apartment,-21886,-3649,0,0,0,Managers,-51.0,2,2.0
21540,M,292500.0,0,1,Married,House / apartment,-12569,-3322,0,0,0,none,-52.0,2,2.0
17912,M,292500.0,0,1,Single / not married,Rented apartment,-9990,-1221,0,1,0,Sales staff,-33.0,1,2.0
18570,M,292500.0,0,1,Single / not married,Rented apartment,-9990,-1221,0,1,0,Sales staff,-33.0,1,2.0
3769,M,292500.0,0,4,Civil marriage,House / apartment,-14785,-3018,1,1,0,Laborers,-14.0,1,2.0
22419,M,292500.0,0,4,Civil marriage,House / apartment,-14785,-3018,1,1,0,Laborers,-2.0,1,1.0
15507,M,292500.0,0,4,Married,House / apartment,-16310,-1401,0,0,0,Drivers,-52.0,1,2.0
13741,M,292500.0,0,4,Married,House / apartment,-14670,-6957,0,1,0,none,-15.0,1,2.0
23772,M,292500.0,1,4,Married,House / apartment,-18875,0,0,0,0,none,-52.0,1,1.0
23901,M,292500.0,1,4,Married,House / apartment,-18875,0,0,0,0,none,-40.0,1,1.0
26306,M,292500.0,2,4,Married,House / apartment,-15437,-7835,0,1,0,none,-27.0,0,2.0
11875,M,292500.0,4,1,Civil marriage,House / apartment,-16573,-1616,0,0,0,Managers,-14.0,2,1.0
17295,M,292500.0,4,1,Civil marriage,House / apartment,-16573,-1616,0,0,0,Managers,-9.0,2,1.0
25161,M,292500.0,4,1,Civil marriage,House / apartment,-16573,-1616,0,0,0,Managers,-9.0,2,1.0
23715,M,292500.0,4,1,Married,Co-op apartment,-12954,-2590,0,0,0,Managers,-46.0,1,0.0
12982,M,292500.0,4,1,Married,House / apartment,-10297,-2231,0,0,0,Managers,-14.0,2,2.0
13039,M,292500.0,4,4,Married,House / apartment,-19865,-9076,0,0,1,Drivers,-44.0,1,2.0
3442,M,292500.0,4,4,Married,House / apartment,-16666,-4469,0,1,0,Laborers,-41.0,2,2.0
26369,M,292500.0,4,4,Married,Rented apartment,-17011,-901,0,0,0,none,-29.0,2,2.0
9051,M,292500.0,4,4,Married,Rented apartment,-17011,-901,0,0,0,none,-8.0,2,0.0
18871,M,292500.0,4,4,Married,Rented apartment,-17011,-901,0,0,0,none,-8.0,2,2.0
9927,M,292500.0,4,4,Single / not married,House / apartment,-13999,-1526,0,1,0,Drivers,-10.0,1,2.0
19433,M,301500.0,4,4,Married,Rented apartment,-9009,-864,0,0,0,Laborers,-4.0,2,1.0
22703,M,306000.0,4,1,Married,House / apartment,-13053,-2866,1,0,0,Accountants,-17.0,1,0.0
19458,M,306000.0,4,4,Married,House / apartment,-19661,-369,0,0,0,Laborers,-18.0,2,2.0
5064,M,306000.0,4,4,Married,House / apartment,-16011,-1649,0,0,0,Managers,-14.0,1,1.0
16562,M,310500.0,4,4,Married,House / apartment,-17067,-1720,0,1,1,High skill tech staff,-44.0,2,2.0
25260,M,315000.0,0,1,Married,House / apartment,-18321,-110,0,1,0,none,-15.0,0,2.0
9954,M,315000.0,0,1,Married,Office apartment,-13630,-4387,0,0,0,Core staff,-50.0,2,2.0
7057,M,315000.0,0,1,Married,Office apartment,-13630,-4387,0,0,0,Core staff,-31.0,2,1.0
14367,M,315000.0,0,1,Married,With parents,-11689,-716,1,1,0,High skill tech staff,-16.0,1,2.0
14934,M,315000.0,0,1,Married,With parents,-11689,-716,1,1,0,High skill tech staff,-16.0,1,2.0
21239,M,315000.0,0,1,Single / not married,House / apartment,-10499,-545,0,0,1,Laborers,-53.0,1,2.0
11076,M,315000.0,0,4,Married,House / apartment,-21871,-979,0,0,0,Drivers,-46.0,2,2.0
13721,M,315000.0,0,4,Married,House / apartment,-21871,-979,0,0,0,Drivers,-35.0,2,2.0
11395,M,315000.0,0,4,Married,House / apartment,-21601,-1600,0,1,0,Managers,-11.0,2,0.0
12793,M,315000.0,0,4,Married,Rented apartment,-16990,-2026,0,0,0,Drivers,-51.0,2,2.0
20518,M,315000.0,0,4,Married,Rented apartment,-16990,-2026,0,0,0,Drivers,-19.0,2,1.0
17954,M,315000.0,0,4,Married,With parents,-10317,-298,0,1,0,none,-40.0,2,2.0
25457,M,315000.0,2,1,Married,Municipal apartment,-9095,-926,0,0,0,Core staff,-22.0,1,2.0
4517,M,315000.0,4,1,Married,House / apartment,-18335,-2796,0,0,0,Drivers,-9.0,2,1.0
20266,M,315000.0,4,1,Married,House / apartment,-15586,-3337,0,0,0,Managers,-21.0,2,2.0
17329,M,315000.0,4,1,Married,House / apartment,-8440,-1206,0,0,0,Sales staff,-3.0,2,1.0
23432,M,315000.0,4,1,Separated,House / apartment,-16166,-2531,0,0,0,Managers,-35.0,2,1.0
24427,M,315000.0,4,1,Single / not married,House / apartment,-10874,-3084,0,0,0,Core staff,-57.0,1,1.0
22409,M,315000.0,4,1,Single / not married,House / apartment,-10874,-3084,0,0,0,Core staff,-40.0,1,2.0
24485,M,315000.0,4,1,Single / not married,House / apartment,-10328,-543,0,1,0,High skill tech staff,-5.0,2,1.0
18456,M,315000.0,4,2,Married,House / apartment,-10655,-1444,0,0,0,Managers,-32.0,2,2.0
25928,M,315000.0,4,2,Married,House / apartment,-10655,-1444,0,0,0,Managers,-23.0,2,2.0
23272,M,315000.0,4,4,Married,House / apartment,-19686,-1131,0,0,0,Laborers,-20.0,1,2.0
23300,M,315000.0,4,4,Married,House / apartment,-18213,-1151,1,0,0,Managers,-14.0,2,2.0
26179,M,315000.0,4,4,Married,House / apartment,-18213,-1151,1,0,0,Managers,-14.0,2,2.0
17459,M,315000.0,4,4,Married,House / apartment,-13062,-501,0,1,0,Drivers,-19.0,1,2.0
9503,M,315000.0,4,4,Married,House / apartment,-10860,-1001,1,0,0,Security staff,-16.0,0,0.0
17077,M,315000.0,4,4,Single / not married,House / apartment,-14064,-5326,0,0,0,Drivers,-56.0,2,0.0
19689,M,315000.0,4,4,Single / not married,House / apartment,-14064,-5326,0,0,0,Drivers,-11.0,2,2.0
4091,M,315000.0,4,4,Single / not married,House / apartment,-12912,-3403,0,0,1,Drivers,-8.0,2,2.0
14994,M,315000.0,4,4,Single / not married,House / apartment,-12912,-3403,0,0,1,Drivers,-8.0,2,2.0
20887,M,324000.0,4,1,Married,House / apartment,-11296,-3181,1,1,0,High skill tech staff,-36.0,2,2.0
16584,M,326250.0,0,1,Married,House / apartment,-11770,-108,1,0,0,Managers,-50.0,1,0.0
23521,M,328500.0,4,1,Married,House / apartment,-14897,-2654,1,1,0,none,-26.0,1,0.0
18270,M,337500.0,1,4,Married,House / apartment,-22440,0,0,0,0,none,-7.0,0,2.0
12577,M,337500.0,2,4,Married,Office apartment,-12977,-3970,0,0,0,Laborers,-30.0,2,2.0
19192,M,337500.0,2,4,Married,Office apartment,-12977,-3970,0,0,0,Laborers,-30.0,2,1.0
7157,M,337500.0,2,4,Married,Office apartment,-12977,-3970,0,0,0,Laborers,-20.0,2,2.0
24527,M,337500.0,4,1,Married,House / apartment,-17004,-4574,0,0,1,Managers,-22.0,0,2.0
17996,M,337500.0,4,4,Married,House / apartment,-15369,-5618,0,0,0,none,-7.0,2,2.0
12247,M,337500.0,4,4,Married,House / apartment,-14479,-1022,0,1,0,Drivers,-5.0,1,2.0
22596,M,337500.0,4,4,Single / not married,With parents,-11344,-3309,0,0,0,Core staff,-51.0,1,2.0
23993,M,337500.0,4,4,Single / not married,With parents,-11344,-3309,0,0,0,Core staff,-51.0,1,2.0
19351,M,351000.0,0,4,Married,House / apartment,-16143,-8479,0,0,0,Private service staff,-22.0,1,2.0
17058,M,360000.0,0,1,Married,House / apartment,-20354,-1823,0,1,0,Managers,-28.0,0,2.0
14407,M,360000.0,0,1,Married,House / apartment,-14967,-2403,0,1,0,Managers,-11.0,2,2.0
21552,M,360000.0,0,1,Married,House / apartment,-14369,-4633,0,1,0,Managers,-35.0,1,2.0
14403,M,360000.0,0,1,Married,House / apartment,-14369,-4633,0,1,0,Managers,-33.0,1,0.0
14755,M,360000.0,0,2,Married,House / apartment,-19834,-477,0,0,0,Managers,-11.0,2,2.0
20929,M,360000.0,0,2,Single / not married,House / apartment,-9434,-1261,1,0,0,none,-39.0,1,2.0
21947,M,360000.0,0,4,Married,House / apartment,-12483,-4039,0,0,0,Managers,-50.0,1,2.0
17956,M,360000.0,0,4,Married,House / apartment,-12483,-4039,0,0,0,Managers,-47.0,1,2.0
6463,M,360000.0,0,4,Married,House / apartment,-12483,-4039,0,0,0,Managers,-46.0,1,2.0
24490,M,360000.0,0,4,Married,House / apartment,-12483,-4039,0,0,0,Managers,-42.0,1,0.0
9804,M,360000.0,0,4,Separated,House / apartment,-15203,-2068,1,0,0,Laborers,-40.0,1,1.0
4656,M,360000.0,2,1,Married,House / apartment,-9983,-1923,0,0,0,none,-51.0,1,2.0
21280,M,360000.0,2,1,Married,House / apartment,-9983,-1923,0,0,0,none,-51.0,1,2.0
23630,M,360000.0,2,1,Married,Office apartment,-14980,-2847,0,1,0,Managers,-47.0,1,2.0
4593,M,360000.0,4,1,Civil marriage,House / apartment,-11841,-3092,1,0,0,Managers,-39.0,1,2.0
22048,M,360000.0,4,1,Civil marriage,House / apartment,-11841,-3092,1,0,0,Managers,-15.0,1,2.0
11230,M,360000.0,4,1,Married,House / apartment,-19958,-7465,0,0,0,Laborers,-25.0,2,2.0
21917,M,360000.0,4,1,Married,House / apartment,-19958,-7465,0,0,0,Laborers,-6.0,2,2.0
24835,M,360000.0,4,1,Married,House / apartment,-18670,-5431,1,1,0,Managers,-14.0,2,1.0
15563,M,360000.0,4,1,Married,House / apartment,-10929,-3318,0,1,0,Drivers,-16.0,2,2.0
5958,M,360000.0,4,4,Civil marriage,House / apartment,-12523,-5145,0,0,0,Laborers,-9.0,0,2.0
23503,M,360000.0,4,4,Civil marriage,House / apartment,-11524,-2554,0,0,0,Sales staff,-23.0,1,2.0
23080,M,360000.0,4,4,Married,House / apartment,-16030,-2540,1,0,0,Drivers,-45.0,1,2.0
10021,M,360000.0,4,4,Married,House / apartment,-16030,-2540,1,0,0,Drivers,-33.0,1,2.0
21448,M,360000.0,4,4,Married,House / apartment,-13681,-1185,0,0,0,Drivers,-47.0,2,1.0
12215,M,364500.0,4,4,Married,House / apartment,-8351,-672,0,0,0,Laborers,-15.0,1,2.0
14494,M,382500.0,1,4,Married,House / apartment,-19648,0,0,0,0,none,-40.0,1,1.0
18317,M,382500.0,1,4,Widow,House / apartment,-21673,0,0,0,0,none,-16.0,1,1.0
12551,M,382500.0,2,1,Married,Office apartment,-11960,-4174,0,0,0,none,-3.0,1,0.0
20643,M,382500.0,4,1,Civil marriage,House / apartment,-10613,-705,0,0,0,Laborers,-25.0,2,2.0
12980,M,382500.0,4,1,Married,House / apartment,-10136,-539,1,1,0,Laborers,-34.0,1,2.0
8011,M,382500.0,4,1,Separated,House / apartment,-14806,-710,1,1,0,Managers,-20.0,2,1.0
23392,M,405000.0,0,1,Married,House / apartment,-16271,-398,0,0,0,Drivers,-38.0,2,2.0
17923,M,405000.0,0,1,Married,House / apartment,-12179,-535,0,0,0,Managers,-11.0,1,2.0
16573,M,405000.0,0,4,Single / not married,House / apartment,-18418,-3383,1,1,0,Laborers,-26.0,2,2.0
15420,M,405000.0,2,1,Married,House / apartment,-11532,-4917,0,0,0,Managers,-30.0,2,2.0
7326,M,405000.0,4,1,Married,House / apartment,-10323,-2622,1,1,1,Managers,-3.0,2,1.0
21556,M,405000.0,4,4,Married,House / apartment,-17991,-683,0,0,0,Sales staff,-33.0,2,2.0
26132,M,405000.0,4,4,Married,House / apartment,-17991,-683,0,0,0,Sales staff,-2.0,2,0.0
16276,M,427500.0,0,1,Married,House / apartment,-14561,-4745,0,1,0,none,-57.0,1,2.0
2576,M,427500.0,0,1,Married,House / apartment,-14561,-4745,0,1,0,none,-48.0,1,2.0
13073,M,427500.0,4,1,Married,House / apartment,-15085,-354,0,0,0,Managers,-41.0,2,2.0
16230,M,427500.0,4,1,Married,House / apartment,-15085,-354,0,0,0,Managers,-23.0,2,2.0
12255,M,427500.0,4,1,Married,House / apartment,-15085,-354,0,0,0,Managers,-3.0,2,1.0
25999,M,445500.0,2,1,Married,Municipal apartment,-14906,-6826,1,0,0,Core staff,-28.0,1,2.0
26310,M,450000.0,0,1,Married,House / apartment,-18362,-2141,0,0,0,Medicine staff,-22.0,2,2.0
3196,M,450000.0,0,1,Married,House / apartment,-12238,-2187,1,1,0,Managers,-40.0,1,2.0
12176,M,450000.0,0,1,Married,House / apartment,-12238,-2187,1,1,0,Managers,-40.0,1,2.0
22626,M,450000.0,0,1,Married,House / apartment,-12238,-2187,1,1,0,Managers,-39.0,1,2.0
2790,M,450000.0,0,4,Married,House / apartment,-18173,-678,0,1,1,Core staff,-60.0,2,2.0
17969,M,450000.0,0,4,Single / not married,With parents,-10363,-1282,0,0,0,Managers,-44.0,1,2.0
25289,M,450000.0,0,4,Single / not married,With parents,-10363,-1282,0,0,0,Managers,-16.0,1,2.0
22847,M,450000.0,0,4,Single / not married,With parents,-10363,-1282,0,0,0,Managers,-7.0,1,2.0
24186,M,450000.0,4,1,Married,House / apartment,-19087,-4434,0,1,0,Managers,-22.0,2,1.0
8061,M,450000.0,4,4,Married,House / apartment,-16009,-4642,0,0,0,Sales staff,-10.0,1,2.0
7276,M,450000.0,4,4,Married,House / apartment,-14970,-7183,0,0,1,Drivers,-18.0,1,2.0
23251,M,450000.0,4,4,Single / not married,House / apartment,-15960,-3574,0,0,0,High skill tech staff,-17.0,2,1.0
25199,M,472500.0,4,4,Married,House / apartment,-19099,-3413,0,0,0,Managers,-35.0,2,2.0
16802,M,495000.0,0,4,Married,House / apartment,-16497,-1190,0,1,0,Managers,-25.0,2,0.0
20114,M,495000.0,4,4,Single / not married,Rented apartment,-14358,-5373,0,0,0,Cooking staff,-4.0,2,2.0
21409,M,495000.0,4,4,Single / not married,Rented apartment,-14358,-5373,0,0,0,Cooking staff,-4.0,2,2.0
17556,M,562500.0,4,2,Married,House / apartment,-13790,-5639,1,1,0,none,-23.0,1,1.0
21426,M,585000.0,0,4,Married,With parents,-16653,-1646,0,0,0,Drivers,-40.0,2,2.0
22030,M,607500.0,0,4,Married,House / apartment,-19435,-1416,0,0,1,Managers,-12.0,1,1.0
25018,M,616500.0,0,1,Married,House / apartment,-13242,-4239,0,0,0,Managers,-37.0,1,2.0
19862,M,616500.0,0,1,Married,House / apartment,-13242,-4239,0,0,0,Managers,-6.0,1,2.0
21744,M,675000.0,0,1,Married,House / apartment,-13398,-3003,0,0,0,Core staff,-42.0,2,2.0
9784,M,675000.0,2,4,Married,House / apartment,-14163,-6886,0,1,0,Drivers,-45.0,1,1.0
3875,M,675000.0,2,4,Married,House / apartment,-14163,-6886,0,1,0,Drivers,-14.0,1,1.0
